2000-01-13,2000-01-18,0016.HK,0,75.25,74.5,-0.9966777408637874
2000-01-13,2000-01-18,0017.HK,0,12.8447,12.546,-2.3254727630851653
2000-01-13,2000-01-18,0019.HK,0,41.299999,39.599998,-4.116225281264536
2000-01-13,2000-01-18,0023.HK,0,19.1364,18.9091,-1.187788716791035
2000-01-13,2000-01-18,0027.HK,0,0.62,0.61,-1.6129032258064528
2000-01-13,2000-01-18,0083.HK,0,3.63636,3.70455,1.8752268752268746
2000-01-13,2000-01-18,0101.HK,0,5.75,5.9,2.6086956521739193
2000-01-13,2000-01-18,0144.HK,0,6.9,6.35,-7.971014492753634
2000-01-13,2000-01-18,0267.HK,0,32.5438,31.8738,-2.0587638812922835
2000-01-13,2000-01-18,0688.HK,0,1.33127,1.28303,-3.623607532656791
2000-01-13,2000-01-18,0941.HK,0,45.5,47.200001,3.7362659340659348
2000-01-13,2000-01-18,1038.HK,0,14.75,14.4,-2.372881355932201
2000-01-13,2000-01-18,1044.HK,0,1.98208,1.98208,0.0
2000-01-13,2000-01-18,1109.HK,0,0.81,0.87,7.4074074074074
2000-01-14,2000-01-19,0001.HK,0,62.5378,65.754097,5.142964734928323
2000-01-14,2000-01-19,0002.HK,0,34.5,33.900002,-1.7391246376811573
2000-01-14,2000-01-19,0003.HK,0,4.06748,3.91326,-3.791536774612281
2000-01-14,2000-01-19,0004.HK,0,14.9227,15.1551,1.5573589229830953
2000-01-14,2000-01-19,0005.HK,0,96.75,93.25,-3.6175710594315245
2000-01-14,2000-01-19,0006.HK,0,25.15,24.299999,-3.3797256461232563
2000-01-14,2000-01-19,0011.HK,0,78.5,76.0,-3.1847133757961785
2000-01-14,2000-01-19,0012.HK,0,26.0166,24.774799,-4.7731102449974205
2000-01-14,2000-01-19,0016.HK,0,75.5,72.5,-3.9735099337748347
2000-01-14,2000-01-19,0017.HK,0,12.7167,12.418,-2.348879819450016
2000-01-14,2000-01-19,0019.HK,0,41.200001,37.799999,-8.25243183853321
2000-01-14,2000-01-19,0023.HK,0,19.1364,18.181801,-4.988393846282468
2000-01-14,2000-01-19,0027.HK,0,0.61,0.59,-3.2786885245901667
2000-01-14,2000-01-19,0083.HK,0,3.68182,3.63636,-1.2347154396467042
2000-01-14,2000-01-19,0101.HK,0,5.65,5.55,-1.7699115044247882
2000-01-14,2000-01-19,0144.HK,0,6.75,6.35,-5.925925925925931
2000-01-14,2000-01-19,0267.HK,0,32.1609,32.1609,0.0
2000-01-14,2000-01-19,0688.HK,0,1.32162,1.25409,-5.109638171335186
2000-01-14,2000-01-19,0941.HK,0,43.599998,45.0,3.2110139087621072
2000-01-14,2000-01-19,1038.HK,0,14.55,14.3,-1.7182130584192439
2000-01-14,2000-01-19,1044.HK,0,1.98208,1.98208,0.0
2000-01-14,2000-01-19,1109.HK,0,0.84,0.85,1.1904761904761916
2000-01-17,2000-01-24,0001.HK,0,63.252499,66.826103,5.649743577720152
2000-01-17,2000-01-24,0002.HK,0,34.799999,33.400002,-4.0229800006603424
2000-01-17,2000-01-24,0003.HK,0,4.02893,3.91326,-2.870985596672062
2000-01-17,2000-01-24,0004.HK,0,15.0622,15.2946,1.5429352949768305
2000-01-17,2000-01-24,0005.HK,0,96.5,92.75,-3.8860103626943006
2000-01-17,2000-01-24,0006.HK,0,25.0,24.35,-2.5999999999999943
2000-01-17,2000-01-24,0011.HK,0,78.0,76.5,-1.9230769230769231
2000-01-17,2000-01-24,0012.HK,0,25.892401,24.8368,-4.076875682560297
2000-01-17,2000-01-24,0016.HK,0,76.0,71.25,-6.25
2000-01-17,2000-01-24,0017.HK,0,12.5886,11.9059,-5.423160637402084
2000-01-17,2000-01-24,0019.HK,0,39.599998,40.299999,1.7676793822060302
2000-01-17,2000-01-24,0023.HK,0,19.0909,18.181801,-4.7619494104521065
